ID_Orden,ID_Equipo,Fecha,Tipo_Mantenimiento,Costo_Mantenimiento,Duracion_Horas,Ubicacion,Frecuencia_Correctivo,Frecuencia_Preventivo
2213,431,2020-04-02 04:00:00,Correctivo,2077.76,13,Planta Sur,10,5
2214,21,2020-04-02 05:00:00,Correctivo,7456.15,7,Planta Oeste,13,10
2215,493,2020-04-02 06:00:00,Preventivo,8385.08,20,Planta Norte,9,9
2216,212,2020-04-02 07:00:00,Correctivo,4314.97,16,Planta Sur,11,8
2217,492,2020-04-02 08:00:00,Correctivo,2003.33,11,Planta Norte,14,9
2218,240,2020-04-02 09:00:00,Correctivo,3154.28,8,Planta Norte,15,6
2219,437,2020-04-02 10:00:00,Correctivo,967.5,30,Planta Oeste,8,10
2220,352,2020-04-02 11:00:00,Preventivo,532.16,44,Planta Sur,10,7
2221,127,2020-04-02 12:00:00,Correctivo,252.91,10,Planta Sur,11,9
2222,414,2020-04-02 13:00:00,Preventivo,6067.78,12,Planta Norte,9,6
2223,345,2020-04-02 14:00:00,Preventivo,5398.4,40,Planta Este,8,12
2224,246,2020-04-02 15:00:00,Correctivo,5420.85,6,Planta Este,10,6
2225,181,2020-04-02 16:00:00,Correctivo,2535.11,5,Planta Este,12,7
2226,370,2020-04-02 17:00:00,Correctivo,7477.69,10,Planta Sur,8,7
2227,267,2020-04-02 18:00:00,Preventivo,1750.9,16,Planta Norte,7,10
2228,421,2020-04-02 19:00:00,Correctivo,6724.96,8,Planta Oeste,14,16
2229,183,2020-04-02 20:00:00,Correctivo,9747.48,26,Planta Este,9,8
2230,146,2020-04-02 21:00:00,Correctivo,2165.36,19,Planta Oeste,16,7
2231,409,2020-04-02 22:00:00,Correctivo,6138.49,6,Planta Oeste,13,11
2232,328,2020-04-02 23:00:00,Preventivo,8980.34,14,Planta Norte,13,7
2233,368,2020-04-03 00:00:00,Correctivo,7485.91,7,Planta Sur,12,9
2234,27,2020-04-03 01:00:00,Preventivo,4374.1,2,Planta Oeste,1,12
2235,20,2020-04-03 02:00:00,Correctivo,7332.25,7,Planta Norte,13,6
2236,458,2020-04-03 03:00:00,Preventivo,9564.57,36,Planta Norte,5,9
2237,263,2020-04-03 04:00:00,Correctivo,2507.53,26,Planta Este,10,9
2238,189,2020-04-03 05:00:00,Preventivo,3049.23,9,Planta Norte,7,7
2239,291,2020-04-03 06:00:00,Preventivo,5648.89,16,Planta Oeste,9,15
2240,55,2020-04-03 07:00:00,Correctivo,1973.76,8,Planta Este,13,11
2241,484,2020-04-03 08:00:00,Correctivo,6490.26,38,Planta Sur,11,11
2242,157,2020-04-03 09:00:00,Correctivo,8857.68,30,Planta Norte,14,11
2243,366,2020-04-03 10:00:00,Correctivo,2736.95,23,Planta Oeste,18,5
2244,449,2020-04-03 11:00:00,Preventivo,8434.31,21,Planta Norte,11,12
2245,400,2020-04-03 12:00:00,Preventivo,5029.53,22,Planta Sur,13,11
2246,444,2020-04-03 13:00:00,Preventivo,4175.5,27,Planta Norte,12,12
2247,101,2020-04-03 14:00:00,Correctivo,5556.61,34,Planta Sur,15,14
2248,52,2020-04-03 15:00:00,Preventivo,6515.29,30,Planta Este,11,12
2249,134,2020-04-03 16:00:00,Preventivo,1688.65,4,Planta Sur,11,19
2250,354,2020-04-03 17:00:00,Correctivo,2624.62,47,Planta Sur,12,7
2251,301,2020-04-03 18:00:00,Preventivo,4825.62,33,Planta Norte,13,11
2252,190,2020-04-03 19:00:00,Correctivo,3071.17,30,Planta Oeste,14,5
2253,435,2020-04-03 20:00:00,Correctivo,8088.56,31,Planta Oeste,10,6
2254,471,2020-04-03 21:00:00,Correctivo,5257.63,47,Planta Oeste,18,5
2255,61,2020-04-03 22:00:00,Correctivo,9730.89,4,Planta Norte,11,7
2256,228,2020-04-03 23:00:00,Correctivo,3758.36,39,Planta Este,7,5
2257,94,2020-04-04 00:00:00,Correctivo,2939.75,35,Planta Oeste,4,12
2258,471,2020-04-04 01:00:00,Correctivo,4131.52,35,Planta Oeste,18,5
2259,67,2020-04-04 02:00:00,Preventivo,5795.09,34,Planta Norte,6,8
2260,447,2020-04-04 03:00:00,Preventivo,3458.4,16,Planta Sur,12,13
2261,159,2020-04-04 04:00:00,Preventivo,6829.74,8,Planta Sur,15,12
2262,114,2020-04-04 05:00:00,Correctivo,1352.61,7,Planta Norte,15,7
2263,309,2020-04-04 06:00:00,Correctivo,1719.53,4,Planta Sur,10,13
2264,125,2020-04-04 07:00:00,Preventivo,2455.98,44,Planta Sur,5,15
2265,470,2020-04-04 08:00:00,Preventivo,2554.74,47,Planta Sur,11,7
2266,249,2020-04-04 09:00:00,Correctivo,9262.99,29,Planta Este,17,9
2267,486,2020-04-04 10:00:00,Correctivo,6621.25,44,Planta Este,11,4
2268,79,2020-04-04 11:00:00,Correctivo,1568.11,25,Planta Este,15,12
2269,358,2020-04-04 12:00:00,Correctivo,4692.61,47,Planta Norte,13,6
2270,160,2020-04-04 13:00:00,Correctivo,1789.27,28,Planta Sur,12,9
2271,329,2020-04-04 14:00:00,Correctivo,8998.11,10,Planta Norte,12,12
2272,394,2020-04-04 15:00:00,Correctivo,6793.79,5,Planta Norte,14,12
2273,352,2020-04-04 16:00:00,Correctivo,9297.05,41,Planta Oeste,10,7
2274,295,2020-04-04 17:00:00,Correctivo,8978.52,40,Planta Oeste,13,12
2275,156,2020-04-04 18:00:00,Preventivo,1753.47,14,Planta Oeste,14,9
2276,155,2020-04-04 19:00:00,Preventivo,4637.44,26,Planta Oeste,4,10
2277,331,2020-04-04 20:00:00,Correctivo,7660.13,33,Planta Norte,12,9
2278,325,2020-04-04 21:00:00,Preventivo,7756.14,28,Planta Norte,12,4
2279,207,2020-04-04 22:00:00,Preventivo,8528.52,15,Planta Sur,14,13
2280,236,2020-04-04 23:00:00,Preventivo,2383.35,25,Planta Norte,6,14
2281,141,2020-04-05 00:00:00,Preventivo,4554.74,26,Planta Sur,19,14
2282,335,2020-04-05 01:00:00,Preventivo,8224.04,31,Planta Oeste,8,18
2283,104,2020-04-05 02:00:00,Preventivo,3443.74,23,Planta Norte,15,10
2284,415,2020-04-05 03:00:00,Preventivo,9698.27,10,Planta Norte,12,15
2285,413,2020-04-05 04:00:00,Preventivo,2399.21,18,Planta Este,8,8
2286,335,2020-04-05 05:00:00,Preventivo,3919.3,27,Planta Oeste,8,18
2287,206,2020-04-05 06:00:00,Correctivo,4978.504600981276,39,Planta Oeste,10,6
2288,385,2020-04-05 07:00:00,Correctivo,4334.12,29,Planta Oeste,7,17
2289,62,2020-04-05 08:00:00,Preventivo,4978.504600981276,37,Planta Sur,7,9
2290,204,2020-04-05 09:00:00,Correctivo,170.28,30,Planta Oeste,13,3
2291,405,2020-04-05 10:00:00,Correctivo,9419.21,31,Planta Sur,12,10
2292,105,2020-04-05 11:00:00,Correctivo,2337.38,16,Planta Este,14,8
2293,350,2020-04-05 12:00:00,Correctivo,8321.92,17,Planta Sur,11,6
2294,195,2020-04-05 13:00:00,Correctivo,3907.62,6,Planta Sur,10,15
2295,11,2020-04-05 14:00:00,Preventivo,1386.49,24,Planta Sur,9,10
2296,469,2020-04-05 15:00:00,Preventivo,7914.69,2,Planta Sur,7,16
2297,232,2020-04-05 16:00:00,Preventivo,9243.16,38,Planta Oeste,10,11
2298,253,2020-04-05 17:00:00,Preventivo,705.08,6,Planta Oeste,8,10
2299,318,2020-04-05 18:00:00,Preventivo,3070.32,38,Planta Sur,6,12
2300,327,2020-04-05 19:00:00,Correctivo,5672.3,6,Planta Este,10,11
2301,487,2020-04-05 20:00:00,Preventivo,7676.22,15,Planta Norte,11,12
2302,19,2020-04-05 21:00:00,Correctivo,2319.49,1,Planta Este,13,10
2303,398,2020-04-05 22:00:00,Correctivo,5345.17,40,Planta Este,13,3
2304,323,2020-04-05 23:00:00,Preventivo,7291.26,36,Planta Oeste,12,11
2305,434,2020-04-06 00:00:00,Preventivo,1812.48,20,Planta Oeste,10,9
2306,380,2020-04-06 01:00:00,Preventivo,8869.78,34,Planta Este,10,6
2307,347,2020-04-06 02:00:00,Preventivo,3089.61,47,Planta Este,8,9
2308,219,2020-04-06 03:00:00,Correctivo,8368.04,43,Planta Norte,13,5
2309,422,2020-04-06 04:00:00,Preventivo,3248.69,41,Planta Oeste,9,8
2310,40,2020-04-06 05:00:00,Preventivo,9127.73,8,Planta Este,7,13
2311,451,2020-04-06 06:00:00,Preventivo,3942.01,44,Planta Norte,10,11
2312,39,2020-04-06 07:00:00,Correctivo,540.82,20,Planta Este,13,13
2313,81,2020-04-06 08:00:00,Preventivo,2490.03,11,Planta Este,10,11
2314,408,2020-04-06 09:00:00,Preventivo,8730.02,35,Planta Norte,8,17
2315,275,2020-04-06 10:00:00,Preventivo,7352.91,22,Planta Oeste,8,16
2316,162,2020-04-06 11:00:00,Correctivo,5615.6,3,Planta Oeste,6,11
2317,80,2020-04-06 12:00:00,Correctivo,6102.05,34,Planta Oeste,12,11
2318,249,2020-04-06 13:00:00,Correctivo,2120.89,32,Planta Oeste,17,9
2319,111,2020-04-06 14:00:00,Correctivo,2326.25,13,Planta Este,13,8
2320,131,2020-04-06 15:00:00,Correctivo,8028.83,11,Planta Norte,10,11
2321,489,2020-04-06 16:00:00,Preventivo,2228.55,47,Planta Sur,17,12
2322,343,2020-04-06 17:00:00,Preventivo,4672.18,29,Planta Sur,15,13
2323,305,2020-04-06 18:00:00,Correctivo,5210.59,46,Planta Norte,9,10
2324,346,2020-04-06 19:00:00,Preventivo,738.14,41,Planta Este,9,8
2325,40,2020-04-06 20:00:00,Preventivo,3087.07,6,Planta Norte,7,13
2326,164,2020-04-06 21:00:00,Preventivo,2180.08,25,Planta Sur,16,12
2327,495,2020-04-06 22:00:00,Preventivo,1086.83,31,Planta Este,12,11
2328,102,2020-04-06 23:00:00,Preventivo,6281.27,30,Planta Oeste,10,12
2329,320,2020-04-07 00:00:00,Preventivo,7655.03,44,Planta Sur,13,6
2330,375,2020-04-07 01:00:00,Correctivo,1364.99,31,Planta Este,14,9
2331,396,2020-04-07 02:00:00,Correctivo,2294.53,21,Planta Sur,13,3
2332,289,2020-04-07 03:00:00,Preventivo,3162.59,39,Planta Sur,15,8
2333,279,2020-04-07 04:00:00,Preventivo,7809.8,30,Planta Sur,9,9
2334,408,2020-04-07 05:00:00,Correctivo,2973.28,12,Planta Sur,8,17
2335,328,2020-04-07 06:00:00,Correctivo,605.82,8,Planta Norte,13,7
2336,91,2020-04-07 07:00:00,Preventivo,4475.04,14,Planta Oeste,11,11
2337,149,2020-04-07 08:00:00,Preventivo,4823.53,10,Planta Este,6,10
2338,452,2020-04-07 09:00:00,Preventivo,5521.21,16,Planta Sur,10,10
2339,16,2020-04-07 10:00:00,Preventivo,7227.08,14,Planta Este,13,6
2340,488,2020-04-07 11:00:00,Preventivo,5971.55,14,Planta Sur,11,23
2341,480,2020-04-07 12:00:00,Preventivo,9112.27,15,Planta Este,6,10
2342,24,2020-04-07 13:00:00,Correctivo,7509.28,45,Planta Este,10,8
2343,164,2020-04-07 14:00:00,Correctivo,7078.6,38,Planta Oeste,16,12
2344,26,2020-04-07 15:00:00,Preventivo,2837.23,33,Planta Sur,10,10
2345,394,2020-04-07 16:00:00,Preventivo,8442.64,31,Planta Sur,14,12
2346,146,2020-04-07 17:00:00,Preventivo,4645.77,19,Planta Este,16,7
2347,282,2020-04-07 18:00:00,Correctivo,7945.88,5,Planta Norte,6,9
2348,398,2020-04-07 19:00:00,Correctivo,2748.15,12,Planta Sur,13,3
2349,330,2020-04-07 20:00:00,Correctivo,7530.42,18,Planta Este,5,10
2350,354,2020-04-07 21:00:00,Correctivo,8715.09,13,Planta Sur,12,7
2351,152,2020-04-07 22:00:00,Preventivo,8677.72,34,Planta Norte,9,12
2352,487,2020-04-07 23:00:00,Correctivo,6131.61,30,Planta Oeste,11,12
2353,448,2020-04-08 00:00:00,Correctivo,8634.59,17,Planta Sur,5,13
2354,153,2020-04-08 01:00:00,Preventivo,6095.77,11,Planta Este,13,15
2355,478,2020-04-08 02:00:00,Correctivo,8013.18,7,Planta Norte,10,9
2356,69,2020-04-08 03:00:00,Preventivo,2364.64,9,Planta Este,5,10
2357,80,2020-04-08 04:00:00,Preventivo,4270.9,41,Planta Este,12,11
2358,450,2020-04-08 05:00:00,Preventivo,2264.04,43,Planta Este,12,14
2359,298,2020-04-08 06:00:00,Correctivo,500.11,23,Planta Sur,9,15
2360,74,2020-04-08 07:00:00,Correctivo,6698.03,43,Planta Este,12,9
2361,51,2020-04-08 08:00:00,Preventivo,6782.42,29,Planta Sur,15,12
2362,57,2020-04-08 09:00:00,Preventivo,468.08,8,Planta Norte,9,14
2363,424,2020-04-08 10:00:00,Preventivo,7080.85,47,Planta Sur,16,11
2364,36,2020-04-08 11:00:00,Correctivo,4121.84,23,Planta Sur,10,9
2365,172,2020-04-08 12:00:00,Preventivo,4386.52,34,Planta Este,21,15
2366,78,2020-04-08 13:00:00,Preventivo,6819.44,41,Planta Norte,10,4
2367,85,2020-04-08 14:00:00,Preventivo,1637.34,41,Planta Sur,10,13
2368,459,2020-04-08 15:00:00,Correctivo,4934.05,3,Planta Sur,11,8
2369,318,2020-04-08 16:00:00,Correctivo,5229.27,35,Planta Norte,6,12
2370,176,2020-04-08 17:00:00,Correctivo,9587.08,11,Planta Este,6,2
2371,320,2020-04-08 18:00:00,Correctivo,8627.82,10,Planta Norte,13,6
2372,266,2020-04-08 19:00:00,Correctivo,8844.11,11,Planta Oeste,13,13
2373,484,2020-04-08 20:00:00,Correctivo,5386.9,9,Planta Oeste,11,11
2374,405,2020-04-08 21:00:00,Correctivo,1331.01,21,Planta Este,12,10
2375,345,2020-04-08 22:00:00,Preventivo,2665.19,18,Planta Sur,8,12
2376,61,2020-04-08 23:00:00,Preventivo,4786.74,39,Planta Norte,11,7
2377,406,2020-04-09 00:00:00,Correctivo,8303.53,7,Planta Norte,10,10
2378,375,2020-04-09 01:00:00,Correctivo,8226.72,35,Planta Oeste,14,9
2379,165,2020-04-09 02:00:00,Preventivo,1299.29,26,Planta Este,6,6
2380,492,2020-04-09 03:00:00,Correctivo,6867.34,15,Planta Este,14,9
2381,135,2020-04-09 04:00:00,Correctivo,4498.06,26,Planta Este,12,18
2382,301,2020-04-09 05:00:00,Correctivo,1471.76,41,Planta Sur,13,11
2383,467,2020-04-09 06:00:00,Correctivo,3013.14,23,Planta Este,14,8
2384,33,2020-04-09 07:00:00,Correctivo,9433.45,43,Planta Norte,12,10
2385,71,2020-04-09 08:00:00,Correctivo,7922.02,28,Planta Sur,3,12
2386,134,2020-04-09 09:00:00,Correctivo,9805.52,26,Planta Este,11,19
2387,498,2020-04-09 10:00:00,Correctivo,9777.02,8,Planta Oeste,10,11
2388,285,2020-04-09 11:00:00,Correctivo,7510.05,16,Planta Sur,13,4
2389,394,2020-04-09 12:00:00,Preventivo,8577.27,1,Planta Oeste,14,12
2390,420,2020-04-09 13:00:00,Preventivo,5161.01,5,Planta Este,8,13
2391,83,2020-04-09 14:00:00,Preventivo,3050.02,10,Planta Sur,9,12
2392,162,2020-04-09 15:00:00,Preventivo,4127.34,4,Planta Este,6,11
2393,205,2020-04-09 16:00:00,Correctivo,8825.29,31,Planta Oeste,7,8
2394,135,2020-04-09 17:00:00,Preventivo,652.16,26,Planta Norte,12,18
2395,125,2020-04-09 18:00:00,Correctivo,9600.51,4,Planta Este,5,15
2396,332,2020-04-09 19:00:00,Preventivo,4555.85,16,Planta Este,14,12
2397,23,2020-04-09 20:00:00,Preventivo,9002.51,39,Planta Este,12,12
2398,403,2020-04-09 21:00:00,Preventivo,4511.18,46,Planta Sur,11,10
2399,89,2020-04-09 22:00:00,Correctivo,4250.9,16,Planta Sur,19,8
2400,34,2020-04-09 23:00:00,Preventivo,2711.99,32,Planta Este,13,6
2401,472,2020-04-10 00:00:00,Correctivo,2072.81,5,Planta Sur,7,5
2402,117,2020-04-10 01:00:00,Preventivo,4000.16,44,Planta Norte,8,9
2403,224,2020-04-10 02:00:00,Preventivo,4556.25,29,Planta Oeste,7,5
2404,234,2020-04-10 03:00:00,Correctivo,1145.37,32,Planta Este,9,7
2405,176,2020-04-10 04:00:00,Correctivo,3039.57,46,Planta Oeste,6,2
2406,189,2020-04-10 05:00:00,Correctivo,5667.85,35,Planta Norte,7,7
2407,131,2020-04-10 06:00:00,Correctivo,6106.29,35,Planta Norte,10,11
2408,415,2020-04-10 07:00:00,Correctivo,8275.4,36,Planta Este,12,15
2409,50,2020-04-10 08:00:00,Correctivo,750.45,9,Planta Oeste,9,10
2410,123,2020-04-10 09:00:00,Correctivo,8903.44,47,Planta Este,10,18
2411,365,2020-04-10 10:00:00,Correctivo,515.47,3,Planta Este,7,5
2412,464,2020-04-10 11:00:00,Preventivo,9056.6,44,Planta Este,13,8
2413,139,2020-04-10 12:00:00,Correctivo,5689.09,47,Planta Norte,12,13
2414,74,2020-04-10 13:00:00,Correctivo,8632.55,47,Planta Este,12,9
2415,164,2020-04-10 14:00:00,Correctivo,7407.97,10,Planta Este,16,12
2416,404,2020-04-10 15:00:00,Preventivo,6187.19,37,Planta Norte,12,14
2417,286,2020-04-10 16:00:00,Preventivo,2855.73,20,Planta Norte,14,10
2418,50,2020-04-10 17:00:00,Correctivo,807.31,22,Planta Oeste,9,10
2419,237,2020-04-10 18:00:00,Correctivo,1508.94,3,Planta Sur,10,12
2420,215,2020-04-10 19:00:00,Preventivo,1384.93,42,Planta Este,12,14
2421,252,2020-04-10 20:00:00,Preventivo,705.95,39,Planta Sur,7,13
2422,364,2020-04-10 21:00:00,Correctivo,909.24,10,Planta Oeste,6,15
2423,367,2020-04-10 22:00:00,Correctivo,1263.9,32,Planta Sur,8,11
2424,344,2020-04-10 23:00:00,Correctivo,7989.68,29,Planta Este,14,12
2425,284,2020-04-11 00:00:00,Preventivo,4637.81,37,Planta Norte,17,14
2426,356,2020-04-11 01:00:00,Correctivo,7601.03,10,Planta Norte,15,14
2427,159,2020-04-11 02:00:00,Preventivo,6142.9,18,Planta Sur,15,12
2428,263,2020-04-11 03:00:00,Correctivo,7791.01,24,Planta Este,10,9
2429,194,2020-04-11 04:00:00,Preventivo,470.06,36,Planta Norte,8,9
2430,369,2020-04-11 05:00:00,Preventivo,4397.06,6,Planta Norte,6,10
2431,364,2020-04-11 06:00:00,Preventivo,7273.86,31,Planta Sur,6,15
2432,288,2020-04-11 07:00:00,Correctivo,3016.68,39,Planta Norte,13,8
2433,406,2020-04-11 08:00:00,Preventivo,9464.31,37,Planta Sur,10,10
2434,134,2020-04-11 09:00:00,Preventivo,2006.78,31,Planta Oeste,11,19
2435,482,2020-04-11 10:00:00,Preventivo,197.64,9,Planta Norte,6,10
2436,83,2020-04-11 11:00:00,Correctivo,8347.8,11,Planta Norte,9,12
2437,332,2020-04-11 12:00:00,Preventivo,479.18,36,Planta Sur,14,12
2438,328,2020-04-11 13:00:00,Correctivo,3087.8,22,Planta Sur,13,7
2439,495,2020-04-11 14:00:00,Correctivo,7463.34,12,Planta Este,12,11
2440,270,2020-04-11 15:00:00,Correctivo,9577.3,39,Planta Oeste,9,9
2441,279,2020-04-11 16:00:00,Preventivo,8960.6,32,Planta Oeste,9,9
2442,4,2020-04-11 17:00:00,Correctivo,2986.25,42,Planta Este,12,8
2443,107,2020-04-11 18:00:00,Preventivo,9284.67,22,Planta Sur,16,14
2444,10,2020-04-11 19:00:00,Preventivo,4105.73,7,Planta Oeste,10,8
2445,112,2020-04-11 20:00:00,Preventivo,5810.56,19,Planta Oeste,13,5
2446,199,2020-04-11 21:00:00,Correctivo,5449.32,32,Planta Oeste,13,5
2447,483,2020-04-11 22:00:00,Correctivo,8984.04,38,Planta Sur,18,12
2448,238,2020-04-11 23:00:00,Preventivo,7801.09,17,Planta Norte,8,14
2449,31,2020-04-12 00:00:00,Preventivo,954.14,41,Planta Oeste,10,4
2450,74,2020-04-12 01:00:00,Correctivo,4654.35,10,Planta Sur,12,9
2451,166,2020-04-12 02:00:00,Correctivo,4988.69,23,Planta Oeste,5,11
2452,157,2020-04-12 03:00:00,Correctivo,1441.17,32,Planta Oeste,14,11
2453,111,2020-04-12 04:00:00,Preventivo,5562.46,40,Planta Oeste,13,8
2454,291,2020-04-12 05:00:00,Preventivo,5629.79,14,Planta Norte,9,15
2455,490,2020-04-12 06:00:00,Correctivo,987.28,1,Planta Norte,4,10
2456,82,2020-04-12 07:00:00,Preventivo,2244.19,36,Planta Oeste,9,12
2457,400,2020-04-12 08:00:00,Correctivo,3031.4,31,Planta Sur,13,11
2458,62,2020-04-12 09:00:00,Preventivo,3235.73,38,Planta Oeste,7,9
2459,123,2020-04-12 10:00:00,Preventivo,4728.25,30,Planta Este,10,18
2460,83,2020-04-12 11:00:00,Preventivo,5278.25,22,Planta Sur,9,12
2461,465,2020-04-12 12:00:00,Correctivo,7044.68,29,Planta Este,15,11
2462,213,2020-04-12 13:00:00,Correctivo,922.59,28,Planta Sur,10,11
2463,499,2020-04-12 14:00:00,Correctivo,320.56,20,Planta Oeste,4,12
2464,39,2020-04-12 15:00:00,Preventivo,9406.76,45,Planta Este,13,13
2465,229,2020-04-12 16:00:00,Correctivo,7700.89,17,Planta Sur,7,10
2466,3,2020-04-12 17:00:00,Correctivo,3575.96,11,Planta Oeste,10,6
2467,79,2020-04-12 18:00:00,Correctivo,4998.52,41,Planta Norte,15,12
2468,427,2020-04-12 19:00:00,Correctivo,6854.29,18,Planta Sur,15,10
2469,26,2020-04-12 20:00:00,Preventivo,7484.52,43,Planta Norte,10,10
2470,353,2020-04-12 21:00:00,Correctivo,9567.78,32,Planta Norte,10,12
2471,153,2020-04-12 22:00:00,Correctivo,6964.52,26,Planta Norte,13,15
2472,271,2020-04-12 23:00:00,Correctivo,3496.79,44,Planta Oeste,11,5
2473,357,2020-04-13 00:00:00,Correctivo,3155.95,41,Planta Sur,12,10
2474,25,2020-04-13 01:00:00,Preventivo,4522.08,27,Planta Este,7,11
2475,249,2020-04-13 02:00:00,Correctivo,8577.93,24,Planta Norte,17,9
2476,224,2020-04-13 03:00:00,Preventivo,3541.39,8,Planta Sur,7,5
2477,199,2020-04-13 04:00:00,Correctivo,6190.82,39,Planta Oeste,13,5
2478,364,2020-04-13 05:00:00,Correctivo,7247.29,33,Planta Oeste,6,15
2479,468,2020-04-13 06:00:00,Correctivo,3472.36,19,Planta Norte,7,8
2480,444,2020-04-13 07:00:00,Preventivo,7504.37,9,Planta Norte,12,12
2481,397,2020-04-13 08:00:00,Correctivo,2237.91,19,Planta Norte,15,14
2482,390,2020-04-13 09:00:00,Preventivo,5299.72,43,Planta Este,13,10
2483,152,2020-04-13 10:00:00,Preventivo,2072.62,31,Planta Sur,9,12
2484,247,2020-04-13 11:00:00,Preventivo,7159.09,36,Planta Norte,11,12
2485,311,2020-04-13 12:00:00,Correctivo,7280.34,5,Planta Norte,16,11
2486,415,2020-04-13 13:00:00,Correctivo,4887.38,27,Planta Este,12,15
2487,1,2020-04-13 14:00:00,Correctivo,6140.86,7,Planta Sur,10,10
2488,467,2020-04-13 15:00:00,Correctivo,4448.54,4,Planta Sur,14,8
2489,398,2020-04-13 16:00:00,Correctivo,5284.36,18,Planta Este,13,3
2490,418,2020-04-13 17:00:00,Preventivo,2540.1,36,Planta Oeste,16,9
2491,38,2020-04-13 18:00:00,Preventivo,3255.58,44,Planta Este,11,14
2492,273,2020-04-13 19:00:00,Correctivo,1286.85,38,Planta Sur,9,10
2493,394,2020-04-13 20:00:00,Correctivo,1891.66,22,Planta Este,14,12
2494,368,2020-04-13 21:00:00,Correctivo,2293.24,46,Planta Norte,12,9
2495,264,2020-04-13 22:00:00,Preventivo,2933.99,43,Planta Oeste,9,10
2496,145,2020-04-13 23:00:00,Correctivo,3554.52,9,Planta Sur,11,11
2497,204,2020-04-14 00:00:00,Preventivo,253.2,24,Planta Norte,13,3
2498,86,2020-04-14 01:00:00,Correctivo,6607.78,47,Planta Oeste,8,9
2499,247,2020-04-14 02:00:00,Preventivo,9702.96,18,Planta Sur,11,12
2500,408,2020-04-14 03:00:00,Preventivo,8466.34,37,Planta Este,8,17
2501,175,2020-04-14 04:00:00,Correctivo,3496.09,34,Planta Oeste,8,11
2502,51,2020-04-14 05:00:00,Correctivo,3664.5,29,Planta Oeste,15,12
2503,4,2020-04-14 06:00:00,Preventivo,7276.72,39,Planta Sur,12,8
2504,300,2020-04-14 07:00:00,Correctivo,7210.81,33,Planta Norte,12,4
2505,392,2020-04-14 08:00:00,Correctivo,1639.13,43,Planta Norte,6,10
2506,425,2020-04-14 09:00:00,Preventivo,952.68,30,Planta Oeste,10,10
2507,237,2020-04-14 10:00:00,Preventivo,8356.53,4,Planta Oeste,10,12
2508,465,2020-04-14 11:00:00,Correctivo,4566.61,30,Planta Oeste,15,11
2509,460,2020-04-14 12:00:00,Preventivo,4845.0,27,Planta Sur,13,9
2510,21,2020-04-14 13:00:00,Preventivo,1248.17,3,Planta Oeste,13,10
2511,115,2020-04-14 14:00:00,Correctivo,9345.28,16,Planta Este,14,5
2512,43,2020-04-14 15:00:00,Preventivo,4746.38,19,Planta Oeste,8,9
2513,311,2020-04-14 16:00:00,Preventivo,5776.47,18,Planta Sur,16,11
2514,11,2020-04-14 17:00:00,Correctivo,6598.33,43,Planta Este,9,10
2515,178,2020-04-14 18:00:00,Correctivo,1000.43,29,Planta Este,5,8
2516,158,2020-04-14 19:00:00,Preventivo,1580.56,24,Planta Este,6,11
2517,46,2020-04-14 20:00:00,Preventivo,3694.69,7,Planta Oeste,9,12
2518,397,2020-04-14 21:00:00,Preventivo,6576.41,44,Planta Oeste,15,14
2519,19,2020-04-14 22:00:00,Correctivo,3869.76,25,Planta Oeste,13,10
2520,22,2020-04-14 23:00:00,Preventivo,4110.0,6,Planta Norte,13,11
2521,216,2020-04-15 00:00:00,Preventivo,1743.6,14,Planta Sur,11,12
2522,367,2020-04-15 01:00:00,Correctivo,1692.26,42,Planta Oeste,8,11
2523,389,2020-04-15 02:00:00,Correctivo,5913.74,22,Planta Norte,13,11
2524,373,2020-04-15 03:00:00,Preventivo,2225.93,27,Planta Norte,9,9
2525,264,2020-04-15 04:00:00,Preventivo,496.15,25,Planta Este,9,10
2526,92,2020-04-15 05:00:00,Correctivo,5174.65,35,Planta Oeste,14,11
2527,4,2020-04-15 06:00:00,Correctivo,8455.67,32,Planta Norte,12,8
2528,29,2020-04-15 07:00:00,Correctivo,7052.66,3,Planta Norte,10,5
2529,365,2020-04-15 08:00:00,Correctivo,6685.19,43,Planta Este,7,5
2530,443,2020-04-15 09:00:00,Correctivo,4089.26,31,Planta Oeste,19,13
2531,276,2020-04-15 10:00:00,Correctivo,8027.63,33,Planta Oeste,11,5
2532,171,2020-04-15 11:00:00,Correctivo,3120.43,20,Planta Norte,13,7
2533,110,2020-04-15 12:00:00,Correctivo,5236.89,23,Planta Este,12,11
2534,485,2020-04-15 13:00:00,Preventivo,3281.41,6,Planta Oeste,9,11
2535,442,2020-04-15 14:00:00,Correctivo,9314.41,28,Planta Este,14,10
2536,461,2020-04-15 15:00:00,Preventivo,9752.1,44,Planta Este,9,7
2537,345,2020-04-15 16:00:00,Preventivo,6415.73,46,Planta Oeste,8,12
2538,312,2020-04-15 17:00:00,Preventivo,6966.21,6,Planta Este,17,11
2539,128,2020-04-15 18:00:00,Correctivo,4719.63,16,Planta Sur,13,12
2540,36,2020-04-15 19:00:00,Correctivo,5556.25,13,Planta Sur,10,9
2541,373,2020-04-15 20:00:00,Correctivo,3360.76,21,Planta Sur,9,9
2542,469,2020-04-15 21:00:00,Preventivo,8348.3,31,Planta Oeste,7,16
2543,447,2020-04-15 22:00:00,Preventivo,7383.64,24,Planta Sur,12,13
